search_id,click_datetime,click_cause,click_rank,document_source,document_title,document_author,document_id
20eebaeb-db26-4ced-96b3-7bf609a4f0b5,2017-06-15 19:23:33.611,documentOpen,3,ohces65en,How to Add Dynamic Parameters to Additional Connectors,author_269,0Y6mmO5SHz7plQRw
ffd3563e-bad1-4612-ac7a-811fd4d26928,2017-06-15 19:23:55.224,documentOpen,3,developers,Getting Started with Coveo for Salesforce Express,author_260,5Y88wfWN0pñOICND
2dbe5c0c-206f-43c1-a2ba-75830e4bc085,2017-06-15 19:24:18.522,documentOpen,1,ohclouden,Modifying a JavaScript Search Result Template Grid With the Legacy Interface Editor,author_433,QVKNbyñ9MtKXñ4fW
e2e93eac-1935-46ca-811b-298440f57a0f,2017-06-15 19:24:31.854,documentOpen,1,developers,Installing Coveo for Sitecore,author_452,n1U0bKzN3pQKHdyB
47592e1f-320b-430d-ac56-563c4c5bf28e,2017-06-15 19:24:58.581,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
f22280e9-80a5-4100-a996-4202798f6095,2017-06-15 19:25:14.345,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
85dbd0ff-a184-48b8-8147-2c540b17ac50,2017-06-15 19:26:48.211,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
0630bcd7-526e-4913-aaaf-cab84f024b17,2017-06-15 19:27:00.706,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
4b55cee0-d835-4312-aaf8-6f49b8302475,2017-06-15 19:27:18.057,documentOpen,15,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
2f08398a-1547-43f4-8f02-e38f74a3654f,2017-06-15 19:28:34.486,documentOpen,15,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
c02dc502-ab6d-4af2-9aa9-75f0d33221f7,2017-06-15 19:28:42.744,documentOpen,15,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
201a7d78-7e92-4df0-80c6-1ffdba43daae,2017-06-15 19:29:02.112,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
dd0fd981-23ce-4fa6-b5bf-4cec23c7f431,2017-06-15 19:29:12.077,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
ed019112-c650-4f9a-b6bd-231b5434f4dc,2017-06-15 19:29:24.719,documentOpen,2,ohces70en,Microsoft SharePoint Integration,author_452,SEhw5kFdUviDWnzP
7ed0bb24-1650-4220-a2b9-c3b0737c0cd9,2017-06-15 19:29:45.092,documentOpen,15,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
4439f08c-07b8-4b4d-85cb-3d605084b0aa,2017-06-15 19:30:06.592,documentOpen,1,developers,Installing Coveo for Sitecore,author_452,n1U0bKzN3pQKHdyB
6e15886e-1976-42a0-b0e3-5d89dfc0359b,2017-06-15 19:30:22.804,documentOpen,1,ohclouden,JavaScript Search Interface Editor,author_289,FrNEHNUj4KaiLazz
5935e61e-da25-4444-b57b-b183a7715a90,2017-06-15 19:30:25.128,documentOpen,3,ohces70en,Security Update for Coveo for Sitecore,author_260,cekEAqB6ZAwñ2wVi
035786e4-f585-4ac8-8c95-e805d5d75442,2017-06-15 19:30:44.417,documentOpen,1,developers,Installing Coveo for Sitecore,author_452,n1U0bKzN3pQKHdyB
ddf48f84-b211-42a1-a2ad-75794f1a9e54,2017-06-15 19:31:37.619,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
cacaf072-b238-43ac-851a-8de049464bdf,2017-06-15 19:32:05.316,documentOpen,1,developers,Getting Started with Coveo for Salesforce Express,author_260,5Y88wfWN0pñOICND
eaf325b4-ad59-468d-85f8-6ffef4ee1d7b,2017-06-15 19:32:26.655,documentOpen,15,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
793aba05-ec24-4eda-a26a-dec638bc8720,2017-06-15 19:32:33.891,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
dd2bfab4-5954-4fc6-a311-da5bde92af0a,2017-06-15 19:32:48.598,documentOpen,14,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
b9c7f05f-2230-45f3-8777-f52d6ef5182b,2017-06-15 19:32:57.013,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
c11148cb-c767-4f90-b802-2b86f8fb3857,2017-06-15 19:33:16.771,documentOpen,1,developers,Installing Coveo for Sitecore,author_452,n1U0bKzN3pQKHdyB
81359bb3-edcd-4d3d-ab46-1686d9e9fad2,2017-06-15 19:33:30.158,documentOpen,15,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
3c72768f-b543-4d81-b131-1382a53d97e6,2017-06-15 19:33:36.657,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
ab2264e8-6a4d-41dc-bad8-052ddf9979fb,2017-06-15 19:33:58.164,documentOpen,1,developers,Installing Coveo for Sitecore,author_452,n1U0bKzN3pQKHdyB
3a3c2a2b-64e2-4f00-9d0d-8c879b023514,2017-06-15 19:34:20.103,documentOpen,15,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
546fd88a-8bae-4b6b-9e21-31e6bd25bc3d,2017-06-15 19:34:26.878,documentOpen,2,TechBlog,Push API Basics with Java Examples — Source @ Coveo,author_452,7ð05ias3MWqZtZMC
5461f06c-b18d-46be-a482-5b2b265f6497,2017-06-15 19:34:27.351,documentOpen,1,apices65,ADMIN_INTERFACE Field,author_260,Cp9a5PMñzKQñURRr
a6324e6b-543b-4b55-bf30-9b712b064628,2017-06-15 19:34:51.198,documentOpen,1,developers,Installing Coveo for Sitecore,author_452,n1U0bKzN3pQKHdyB
ebce2d2f-d729-411a-b281-c00432f3673c,2017-06-15 19:35:13.644,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
2b1f06cb-8348-4cf5-bd43-c25190afd857,2017-06-15 19:35:23.127,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
b59d4e68-c511-4111-b1a1-f13b490d2f22,2017-06-15 19:35:25.818,documentOpen,2,Confluence - Developers,Getting Started with Coveo Machine Learning,author_105,cb619D2wn3ygqjJq
61206b8b-da97-45c9-b024-0656adca5dfd,2017-06-15 19:35:35.081,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
fb0939c1-63e2-4413-be3b-7c16e61468a5,2017-06-15 19:35:41.339,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
8323c461-8f01-4d9c-a42c-51121c28f350,2017-06-15 19:35:50.348,documentOpen,1,developers,Installing Coveo for Sitecore,author_452,n1U0bKzN3pQKHdyB
b2057a8f-da4b-494d-ae08-c6d8b3b50e57,2017-06-15 19:36:08.713,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
809628a5-a81d-49ec-af80-55e11bce5ca7,2017-06-15 19:36:52.40,documentOpen,2,AnswersCloud,PUSH API - Coveo cloud - Database data to coveo source - Coveo Q&A Forum,author_373,3FHñJdwPmX5hp81b
1e1a858b-0b0e-4d88-8dc9-bb514f47fcf5,2017-06-15 19:37:10.82,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
d99190b6-d31c-4df4-8280-52b6b95f40a1,2017-06-15 19:37:19.129,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
c5c3cb59-a531-4531-a333-2fcf31afb184,2017-06-15 19:37:30.478,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
cacb23cf-a240-44a6-ab45-381cede4dc22,2017-06-15 19:37:43.003,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
90308971-4722-4af8-b346-ea6f6b474f19,2017-06-15 19:38:46.916,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
9cc47e6c-981a-4cf0-809a-614955052577,2017-06-15 19:39:21.634,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
69852893-3ac3-4d80-b640-5a307c1562ef,2017-06-15 19:39:37.939,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
6aa49f09-1def-4dd1-8bcc-1c0aa973f2fb,2017-06-15 19:39:59.859,documentOpen,1,developers,Installing Coveo for Sitecore,author_452,n1U0bKzN3pQKHdyB
79f16be2-26bf-40d7-8b58-94b63dcc7f53,2017-06-15 19:40:20.179,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
a124c7e8-d73b-4495-bb6b-09b44188bc7f,2017-06-15 19:41:06.268,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
037f06fc-1a14-4aab-835f-7b26c6f79a4b,2017-06-15 19:41:36.247,documentOpen,1,ohces70en,Sitecore Connector,author_269,LFeið1zkZdvklGðZ
650b9d9c-2fb9-41e4-875c-4fc04e40b738,2017-06-15 19:41:36.916,documentOpen,3,ohces70en,Coveo for Sitecore,author_260,EcItCBAIoKj1EDPt
192c8e5b-d14a-44d2-9581-4cc47118f6fb,2017-06-15 19:41:47.964,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
1b1665e7-7eb6-4c3d-96ab-2f006c0e255b,2017-06-15 19:41:59.316,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
8490d97b-0c91-446d-aa83-f85317de7621,2017-06-15 19:42:47.978,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
cf36868e-a437-49b4-b9d8-4ecf45be0f20,2017-06-15 19:43:05.231,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
49dfe31f-c023-4aa2-9e88-ca3bdd5e038a,2017-06-15 19:43:57.805,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
26438253-f01e-4621-b2d5-ed1eed042edb,2017-06-15 19:45:28.302,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
ba895f9d-8c85-45ba-9d2a-f7faa0843c1e,2017-06-15 19:45:49.416,documentOpen,1,ohclouden,Coveo Cloud Query Syntax Reference,author_289,DabtxzQrW7TYwl5i
49105040-a9dc-4d22-8c93-9e1dc19ac20c,2017-06-15 19:45:55.384,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
54f38b90-ccc2-4f20-9c22-45aa0184b61a,2017-06-15 19:46:20.42,documentOpen,1,developers,Installing Coveo for Sitecore,author_452,n1U0bKzN3pQKHdyB
bcfe3571-e28f-4fbd-9288-b85ddc2c978e,2017-06-15 19:46:25.834,documentOpen,1,ohclouden,Modifying a JavaScript Search Result Template Grid With the Legacy Interface Editor,author_433,QVKNbyñ9MtKXñ4fW
8598196d-c527-4509-b174-835ac88ba9a1,2017-06-15 19:46:37.459,documentOpen,4,ohces70en,Sitecore Connector Security Update,author_373,IYñ3lVuEGYvFYOPf
af08fd37-a1b6-43a4-9fb9-f7d1a2b259e6,2017-06-15 19:47:16.436,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
1c688982-afd0-43c0-aec8-6532b9d41b18,2017-06-15 19:47:34.782,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
3d3c8b09-3f82-49f5-a790-9dc7cdc3d2e2,2017-06-15 19:48:20.29,documentOpen,1,developers,Getting Started with Coveo for Salesforce Express,author_260,5Y88wfWN0pñOICND
b2267f84-fdea-4acc-b480-fbef847e950c,2017-06-15 19:48:25.695,documentOpen,1,developers,Getting Started with Coveo for Salesforce Express,author_260,5Y88wfWN0pñOICND
6b3e625b-afe6-4d00-92f6-fe8ad6dc2bc4,2017-06-15 19:48:38.451,documentOpen,1,ohces65en,Microsoft SharePoint Connector Requirements,author_462,Xlzdqhkf0ZðloA6v
46b907a5-ab86-4766-ab09-fe3a2e5939b2,2017-06-15 19:49:17.591,documentOpen,1,developers,Installing Coveo for Sitecore,author_452,n1U0bKzN3pQKHdyB
dbf84018-9e9a-46c5-b792-c29db9138011,2017-06-15 19:49:40.091,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
f9736acb-b4cc-4128-807b-c18ae3da0d54,2017-06-15 19:50:31.559,documentOpen,1,ohclouden,Modifying a JavaScript Search Result Template Grid With the Legacy Interface Editor,author_433,QVKNbyñ9MtKXñ4fW
e429bac5-f07a-4482-b774-eb101073cd3a,2017-06-15 19:50:47.768,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
fce92c96-6eb1-49fe-ae5b-0f18ff48aa22,2017-06-15 19:51:07.289,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
e9c93906-f674-416b-8fb6-625e10669afb,2017-06-15 19:51:43.648,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
2560a102-5090-418e-bb6d-ca80afa5e4bf,2017-06-15 19:52:02.083,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
2c7f54fd-1333-4712-a015-11e5590fd8bb,2017-06-15 19:52:52.369,documentOpen,3,ohces70en,Coveo for Sitecore,author_260,EcItCBAIoKj1EDPt
5c8a133b-98c0-4f01-88a6-96d1ef8458f0,2017-06-15 19:53:03.083,documentOpen,6,CloudV2DocsSite,Security Cache API Reference - Coveo Cloud V2,author_442,taytzZGMsYtvñDmP
076738e7-caa6-46c1-8ef8-998023d76edb,2017-06-15 19:53:05.591,documentOpen,2,Web Scraper - AnswersCloud,Coveo indexing read only due to disk being full,author_110,CmQjCXuoK/4MYKzo
c65be30b-b35e-494b-9d80-c34314462c45,2017-06-15 19:53:10.784,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
c14ab16e-fb2c-47e9-90dd-4d4f7ba5a743,2017-06-15 19:54:01.142,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
13bc3728-2773-4e05-a7b2-66f135977512,2017-06-15 19:54:34.712,documentOpen,1,Confluence - Developers,Step 4 - Modifying the Query,author_244,ptbzESKOrhCm7XeG
c798e1b3-6d4d-4c36-97e6-a20dbb527aab,2017-06-15 19:55:05.637,documentOpen,3,AnswersCloud,Limit Salesforce objects search by record type in Free or Express Edition? - Coveo Q&A Forum,author_286,6kDILKJfv7VFVY5F
60cfc5d6-7d81-4225-bd05-5a3748660f00,2017-06-15 19:55:27.019,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
741bf4c9-a48a-4432-80c2-f7e5484cff49,2017-06-15 19:56:15.006,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
b7af2d05-9eb0-44a2-a15e-e8bfd905d665,2017-06-15 19:56:21.447,documentOpen,1,ohces65en,Microsoft SharePoint Connector Requirements,author_462,Xlzdqhkf0ZðloA6v
eca04dc3-2aea-4ddf-b9d5-c8670fc8fa7d,2017-06-15 19:56:22.072,documentOpen,2,Confluence - Developers,Step 10 - Advanced Integration with Custom TypeScript Component - Implementation,author_244,AV5ob2SOD78EfllH
7f3c50ff-5d2d-4ef3-b6a1-3d985aab2ba8,2017-06-15 19:57:00.732,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
b807fbf2-d43c-4bee-a0b5-573fd5a6be08,2017-06-15 19:57:35.801,documentOpen,1,developers,Getting Started with Coveo for Salesforce Express,author_260,5Y88wfWN0pñOICND
7dc0efe5-c245-4b13-a1ba-7657eec7e60b,2017-06-15 19:58:19.019,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
b46b7b27-3763-46f2-9ddb-f1c31bc55a5d,2017-06-15 19:58:26.392,documentOpen,5,developers,Push API Reference,author_452,JA8s4PVXEVL4vðhB
a3fbc41e-b6d4-4b35-8ee0-51c56de00074,2017-06-15 19:58:40.073,documentOpen,2,ohces70en,Sitecore Connector Requirements,author_442,iButf6CQPHkFTvDD
1f21c160-a320-4258-a8d4-8048a92cb599,2017-06-15 19:59:33.691,documentOpen,3,developers,Getting Started with Coveo for Salesforce Express,author_260,5Y88wfWN0pñOICND
70ade496-d712-4707-b243-ea01a1a8b025,2017-06-15 19:59:36.977,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
a891d711-5cc9-4611-b82f-9c37e6518e85,2017-06-15 20:00:12.96,documentOpen,3,AnswersCloud,Limit Salesforce objects search by record type in Free or Express Edition? - Coveo Q&A Forum,author_286,6kDILKJfv7VFVY5F
4c895942-9b14-4e9c-8f1f-997cbeb1d840,2017-06-15 20:00:14.317,documentOpen,3,ohces70en,Salesforce Connector Deployment Overview,author_459,rpzj0s20fFyRAoGn
02924384-9c41-42a6-8a12-7479974cf403,2017-06-15 20:00:29.016,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
cbd5d191-16be-413c-8981-e8d663fbf9ee,2017-06-15 20:00:44.419,documentOpen,3,ohces70en,What Is a Security Cache?,author_452,spChVWWfznBmjoiJ
dc6cb41c-e3b4-4673-bc97-5642f01e3cfc,2017-06-15 20:01:11.646,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
0f855a13-043b-4844-a665-a08480437762,2017-06-15 20:01:16.301,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
efd18675-ef6e-4361-8d12-e398cd35e90d,2017-06-15 20:01:36.725,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
dbe66785-5a4d-43bf-bad9-ce605e8f44e4,2017-06-15 20:01:52.811,documentOpen,2,Confluence - Developers,Search Component Properties,author_105,VHFyEmFwVjT+DUk9
318fa615-1459-4587-b442-b9c693bb7ec5,2017-06-15 20:01:54.135,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
ae956827-10f5-4d45-9865-fced1389b4c0,2017-06-15 20:01:57.437,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
2cd0183a-e2ba-42a9-940d-4030df4371e3,2017-06-15 20:02:02.066,documentQuickview,2,Confluence - Developers,Result Templates,author_244,m4J0Xr8TG9VfmTt7
2cd0183a-e2ba-42a9-940d-4030df4371e3,2017-06-15 20:02:08.43,documentOpen,2,Confluence - Developers,Result Templates,author_244,m4J0Xr8TG9VfmTt7
f55bf77b-9a81-4e27-a458-48ee604dfa73,2017-06-15 20:02:21.065,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
294a0995-6f4c-4206-8861-c3f679c02eeb,2017-06-15 20:02:56.511,documentOpen,1,ohces70en,About the Enhanced Quick View,author_289,XVuruRE24SE4RAf1
700c2530-6c27-4875-8e82-bab4317e903a,2017-06-15 20:02:57.046,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
2f600620-ee32-4447-9b1c-0e0bf8d70750,2017-06-15 20:03:01.387,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
b125ffb2-ce7c-4149-8632-32393e7546f5,2017-06-15 20:03:19.953,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
f334b0cd-00c4-4457-a81a-94894c2ee76c,2017-06-15 20:03:55.939,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
95f35044-3049-4a4a-89b4-0cd12b0acdbb,2017-06-15 20:04:01.945,documentOpen,1,developers,Installing Coveo for Sitecore,author_452,n1U0bKzN3pQKHdyB
80def544-851b-48a7-b7a3-00fbc5250aac,2017-06-15 20:04:22.797,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
648c65e1-b282-4423-a5e1-4ab74052a02b,2017-06-15 20:04:43.398,documentOpen,2,ohclouden,Add/Edit Push Source - Panel,author_284,pNQl3cQMTWux91mN
3240f9fa-ab62-4fce-9c7b-c7c68cceae60,2017-06-15 20:04:52.89,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
e8d6790a-13d1-43ea-b878-36d82b63bd73,2017-06-15 20:05:24.054,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
406c1dad-23bb-4c18-9aca-e422d195a553,2017-06-15 20:05:45.495,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
167e665d-5291-4e7a-b430-a905cc4fd2b8,2017-06-15 20:05:58.088,documentOpen,1,developers,Installing Coveo for Sitecore,author_452,n1U0bKzN3pQKHdyB
27c5dd47-ab54-4291-8115-f6dea0ae3643,2017-06-15 20:06:14.62,documentOpen,1,ohclouden,Modifying a JavaScript Search Result Template Grid With the Legacy Interface Editor,author_433,QVKNbyñ9MtKXñ4fW
212b4a69-3936-4578-a3f0-a91a97043098,2017-06-15 20:06:36.977,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
6736fa3b-90c2-4253-9503-e5f30cd69ebc,2017-06-15 20:06:42.365,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
fe3632c9-3139-4516-9bff-9954cada8819,2017-06-15 20:07:05.461,documentOpen,3,ohces70en,What Is a Security Cache?,author_452,spChVWWfznBmjoiJ
b2a6ba61-9d92-4054-9ed0-817563d8e4d6,2017-06-15 20:07:35.135,documentOpen,3,Web Scraper - AnswersCloud,Coveo for Sitecore Cloud license management,author_360,VRH/FVayL38W/uw0
b4c92c44-2730-44c6-b821-7f98d8527ad4,2017-06-15 20:07:38.921,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
ae26b3fc-e4fc-4abf-aa58-232e8f0b5fc9,2017-06-15 20:07:57.573,documentOpen,1,Web Scraper - AnswersCloud,Error reading license file from the disk,author_82,h2on9jM8nJFeXsqe
c201511b-0eb3-4fd3-b7f9-903ad6bfa926,2017-06-15 20:08:13.839,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
6759d252-3c8c-482c-ae2e-8f331eebc646,2017-06-15 20:08:27.378,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
ee858942-014a-4e9f-b593-25ecce9ad48d,2017-06-15 20:08:39.889,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
d01f7405-9cfa-40d1-8252-ad6520b45f2f,2017-06-15 20:08:53.261,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
fcfc3a57-7f5f-4890-93c7-63882d7b9713,2017-06-15 20:09:33.617,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
475548c5-357e-4c22-ad2c-278be0d1a122,2017-06-15 20:09:36.995,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
4c193a93-6a31-435b-82a4-98bd75930679,2017-06-15 20:09:43.401,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
8b624606-13ce-49f6-9f87-6af740832615,2017-06-15 20:10:21.376,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
fc5bcfe3-f56f-43a1-bd1c-9e3c83ee0552,2017-06-15 20:11:07.073,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
6b8caafc-4942-4374-9454-a09291b22042,2017-06-15 20:11:26.422,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
516f0f42-2ce2-4e0c-92c2-6fcb9e826c94,2017-06-15 20:11:36.379,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
ab53dce2-57c9-40d9-92fb-ffe2a7915526,2017-06-15 20:11:58.674,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
987e9708-da62-47f7-940e-0761a3d707c4,2017-06-15 20:12:13.938,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
2ee4efe3-51ce-46a5-ae71-929e35cd0fba,2017-06-15 20:12:54.649,documentOpen,2,ohclouden,Helping Train Coveo Machine Learning With Thesaurus Rules,author_289,AElbqFl1UgmhVpUQ
a11eb732-3202-4734-93fc-449f9f971303,2017-06-15 20:12:55.937,documentOpen,1,developers,Installing Coveo for Sitecore,author_452,n1U0bKzN3pQKHdyB
b09be4ed-3681-494d-91cb-6a0d0571e287,2017-06-15 20:13:00.242,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
3d37eb70-5212-4af7-851b-0dab218d5ca1,2017-06-15 20:13:15.936,documentOpen,3,ohces65en,What Types of Repositories Are Supported by CES?,author_260,tD0hAqkORF1XGWðQ
2ee4efe3-51ce-46a5-ae71-929e35cd0fba,2017-06-15 20:13:29.618,documentOpen,1,ohclouden,Thesaurus Best Practices,author_289,F0pt5ADmBQ1qGXqF
f7b24554-a436-4761-b5d6-98cc7db61c37,2017-06-15 20:13:35.865,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
c67e335d-46b9-4f68-ad0f-0658c2d26a31,2017-06-15 20:13:44.28,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
6cc7d025-24a5-4c4f-be2a-3302fcc7a8c9,2017-06-15 20:13:55.838,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
9fb706aa-425d-456e-b4ac-0bf187aa165b,2017-06-15 20:14:15.20,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
a55ca7d1-a764-4f5e-a9c4-6f776ccd2243,2017-06-15 20:14:55.084,documentOpen,1,developers,Getting Started with Coveo Machine Learning,author_462,OEp8JgAZsjFWOwzq
357775aa-7be2-486e-b7f2-dad14ae5de13,2017-06-15 20:15:00.552,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
d08c94b9-6867-493e-82d5-a815c6df364e,2017-06-15 20:15:37.61,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
d6c13f49-1141-4a17-b31a-cc45c6becd57,2017-06-15 20:15:52.009,documentOpen,1,ohces70en,Salesforce Connector,author_260,7TlAmBXdyuhTJXPP
39186736-7ba0-4cf1-ace5-00eb281b7e18,2017-06-15 20:15:59.569,documentOpen,1,developers,Getting Started with Coveo for Salesforce Express,author_260,5Y88wfWN0pñOICND
5a3504c3-d169-41f9-95ca-de994e44a79c,2017-06-15 20:16:14.313,documentOpen,3,ohces70en,Coveo for Sitecore,author_260,EcItCBAIoKj1EDPt
